station_id,station_name,latitude,longitude,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),AT (°C),RH (%),WS (m/s),PM2.5/PM10,HeatIndex,DispersionIndex,DayOfYear,IsWeekend
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-02 10:00:00,25.45,36.49,24.92,61.42,23.74,0.6974513565360372,19.99874,0.3803268183274591,2,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-02 11:00:00,29.7,41.95,25.62,56.08,23.74,0.7079856972586411,20.517760000000006,0.4159074982480729,2,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-02 12:00:00,29.39,41.56,26.29,50.47,23.71,0.7071703561116458,20.991089999999996,0.4606566932193511,2,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-02 13:00:00,29.47,41.66,26.5,49.04,23.73,0.7073931829092656,21.154880000000002,0.47422062350119903,2,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-02 14:00:00,31.29,44.0,26.54,50.38,23.73,0.7111363636363636,21.261859999999995,0.46185286103542234,2,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-03 10:00:00,38.18,52.86,25.16,64.98,23.74,0.7222852818766553,20.430059999999997,0.3598060018187329,3,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-03 11:00:00,40.78,56.2,25.62,61.96,23.74,0.7256227758007118,20.794120000000007,0.37706480304955525,3,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-03 12:00:00,38.26,52.97,26.04,59.08,23.72,0.7222956390409666,21.120759999999997,0.3948069241011984,3,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-03 13:00:00,42.18,58.0,26.56,54.69,23.7,0.7272413793103448,21.486430000000006,0.4255701203088526,3,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-03 14:00:00,29.47,136.93,26.85,49.05,23.7,0.7563718688380924,21.54035,0.47352647352647353,3,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-04 10:00:00,36.48,50.68,25.44,64.85,23.74,0.7198105761641672,20.731949999999998,0.3605163249810175,4,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-04 11:00:00,43.04,59.12,26.21,59.63,23.74,0.7280108254397835,21.333610000000007,0.3915553356424212,4,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-04 12:00:00,32.65,45.76,26.82,54.2,23.72,0.7135052447552448,21.749399999999998,0.4297101449275362,4,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-04 13:00:00,33.92,47.39,27.15,52.22,23.73,0.7157628191601604,22.01934,0.4458850056369786,4,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-04 14:00:00,32.11,45.06,27.03,51.7,23.73,0.7126054150022192,21.862900000000003,0.45028462998102464,4,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-05 10:00:00,16.02,24.36,25.46,56.94,26.12,0.6576354679802956,20.382180000000005,0.4508111839834312,5,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-05 11:00:00,16.7,25.24,26.17,52.81,26.1,0.661648177496038,20.969070000000002,0.4850399553986248,5,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-05 12:00:00,15.99,24.33,26.73,50.35,26.11,0.6572133168927251,21.469450000000005,0.5084712755598831,5,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-05 13:00:00,18.86,28.02,27.01,50.09,26.11,0.6730906495360457,21.765230000000006,0.5110589156390682,5,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-05 14:00:00,17.16,25.84,27.29,49.91,26.11,0.6640866873065016,22.064769999999996,0.5128658416813986,5,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-06 10:00:00,15.57,23.8,25.1,65.47,23.82,0.6542016806722689,20.38709,0.35835715360312925,6,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-06 11:00:00,16.44,24.92,25.5,63.14,23.82,0.6597110754414125,20.717579999999998,0.3713751169317119,6,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-06 12:00:00,15.72,23.99,25.79,59.0,23.81,0.6552730304293456,20.841999999999995,0.3968333333333333,6,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-06 13:00:00,13.52,21.16,26.52,52.62,23.79,0.6389413988657845,21.345139999999997,0.44367773218948153,6,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-06 14:00:00,14.1,21.9,27.12,49.02,23.81,0.6438356164383562,21.835940000000008,0.4760095961615353,6,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-07 10:00:00,28.5,40.42,25.27,64.55,23.8,0.7050964868876793,20.530849999999997,0.3630816170861938,7,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-07 11:00:00,23.84,34.43,26.12,59.1,23.8,0.6924194016845774,21.209700000000005,0.39600665557404324,7,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-07 12:00:00,24.76,35.6,26.6,56.95,23.8,0.6955056179775281,21.636649999999996,0.41069887834339946,7,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-07 13:00:00,22.7,32.96,26.7,55.79,23.81,0.6887135922330097,21.692130000000002,0.4192639549216411,7,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-07 14:00:00,22.18,32.28,26.81,55.53,23.8,0.6871127633209417,21.800910000000002,0.42101539005837607,7,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-08 10:00:00,52.65,71.46,24.5,75.44,20.95,0.7367758186397986,20.195680000000003,0.2740711669283098,8,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-08 11:00:00,32.87,46.03,24.72,74.15,20.96,0.7140995003258743,20.37705,0.2789088489687292,8,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-08 12:00:00,37.81,52.38,24.36,77.46,20.96,0.7218403970981291,20.136619999999997,0.26714249299005866,8,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-08 13:00:00,23.27,75.62,24.46,77.86,20.96,0.7389579476329013,20.265420000000006,0.2657874714684251,8,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-08 14:00:00,40.5,55.84,24.37,78.64,20.97,0.7252865329512893,20.203080000000007,0.26330989452536413,8,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-09 10:00:00,25.18,36.15,26.08,63.23,20.94,0.6965421853388658,21.35981,0.3260158804297058,9,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-09 11:00:00,20.48,30.1,26.4,60.03,20.94,0.6803986710963454,21.561410000000002,0.343109945928232,9,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-09 12:00:00,21.5,31.41,26.81,56.21,20.96,0.6844953836357848,21.832870000000003,0.3663695158189128,9,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-09 13:00:00,31.37,44.1,27.02,54.98,20.94,0.7113378684807257,22.006059999999998,0.3740621650589497,9,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-09 14:00:00,34.02,47.51,27.06,53.91,20.95,0.7160597768890761,21.999770000000005,0.3815334183208887,9,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-10 10:00:00,29.59,41.82,25.56,60.27,20.93,0.7075561932089909,20.648690000000002,0.34160274196180834,10,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-10 11:00:00,24.3,35.01,26.03,56.6,20.94,0.6940874035989718,20.9932,0.3635416666666667,10,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-10 12:00:00,26.61,37.99,26.76,52.76,20.94,0.7004474861805737,21.615720000000007,0.3895089285714286,10,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-10 13:00:00,33.8,47.23,26.86,51.85,20.94,0.7156468346390006,21.682949999999998,0.39621570482497637,10,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-10 14:00:00,25.72,36.84,27.08,50.14,20.93,0.6981541802388707,21.84458,0.4092686742276105,10,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-11 10:00:00,30.39,42.84,25.79,58.97,0.16,0.7093837535014005,20.840589999999995,0.0026680006670001667,11,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-11 11:00:00,28.94,40.98,26.65,49.73,0.34,0.7061981454367985,21.352310000000003,0.006702148630001972,11,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-11 12:00:00,26.52,37.86,27.39,38.56,2.88,0.7004754358161648,21.64132,0.07280080889787664,11,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-11 13:00:00,26.18,37.42,27.64,40.77,3.19,0.6996258685195083,22.020190000000003,0.07637060090974383,11,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-11 14:00:00,30.7,43.24,27.79,40.68,3.2,0.7099907493061979,22.180959999999995,0.07677543186180423,11,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-12 10:00:00,37.3,51.72,25.61,57.53,8.27,0.7211910286156226,20.57491,0.14129506236118228,12,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-12 11:00:00,37.09,51.46,26.5,53.26,8.25,0.7207539836766421,21.35322,0.15204570586067084,12,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-12 12:00:00,39.25,54.24,27.14,48.61,11.79,0.7236356932153392,21.83867,0.23765369885103807,12,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-12 13:00:00,39.92,55.1,27.57,47.97,14.02,0.7245009074410164,22.281589999999998,0.28629773330610575,12,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-12 14:00:00,41.33,56.92,27.66,48.28,14.3,0.7261068165846802,22.395159999999997,0.29017857142857145,12,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-13 10:00:00,26.9,38.35,25.59,63.98,11.58,0.7014341590612776,20.856060000000003,0.17820867959372116,13,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-13 11:00:00,31.82,44.68,26.66,55.68,11.6,0.7121754700089525,21.642959999999995,0.2046577275935074,13,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-13 12:00:00,32.79,45.92,27.44,49.47,11.6,0.7140679442508711,22.209089999999996,0.22983950861898156,13,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-13 13:00:00,34.45,48.06,28.0,45.1,11.6,0.7168123179359135,22.6197,0.2516268980477223,13,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-13 14:00:00,36.4,50.56,28.15,43.71,12.62,0.7199367088607594,22.71937,0.2822634757324983,13,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-14 10:00:00,53.18,72.14,32.6187106918239,54.47272727272727,2.4809748427672957,0.7371777100083171,28.140799942824476,0.04472422692631966,14,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-14 11:00:00,32.305,77.25,25.7,44.87,20.92,0.7398058252427184,20.07889,0.45607150643121874,14,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-14 12:00:00,50.69,68.95,27.88,44.71,22.06,0.7351704133430021,22.469369999999994,0.4826077444760446,14,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-14 13:00:00,46.12,63.06,28.29,43.89,22.06,0.7313669521091024,22.881829999999994,0.49142347961684113,14,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-14 14:00:00,43.24,59.37,28.42,43.42,22.06,0.7283139632811185,23.002740000000003,0.4966231427285006,14,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-15 10:00:00,28.08,39.87,25.96,50.62,25.25,0.7042889390519187,20.635140000000003,0.4891514916698954,15,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-15 11:00:00,34.66,48.34,26.99,46.8,25.25,0.7170045510964004,21.588599999999996,0.5282426778242678,15,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-15 12:00:00,39.29,54.29,27.66,42.08,25.25,0.723706023208694,22.103759999999998,0.5861188486536676,15,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-15 13:00:00,40.35,55.64,28.17,40.52,28.41,0.7251976994967649,22.591440000000002,0.6842485549132947,15,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-15 14:00:00,38.67,53.49,28.21,40.59,28.49,0.7229388670779585,22.638730000000006,0.6850204376051935,15,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-16 10:00:00,17.33,26.05,25.84,50.1,0.01,0.6652591170825335,20.478700000000007,0.00019569471624266145,16,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-16 11:00:00,25.33,36.34,27.02,41.3,0.07,0.6970280682443587,21.363099999999996,0.0016548463356973997,16,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-16 12:00:00,28.28,40.12,27.52,37.9,3.44,0.7048853439680958,21.753299999999996,0.0884318766066838,16,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-16 13:00:00,28.61,40.55,27.79,38.63,4.05,0.7055487053020962,22.084609999999994,0.10219530658591974,16,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-16 14:00:00,32.24,45.22,28.11,38.01,7.87,0.7129588677576294,22.40747,0.20174314278390157,16,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-17 10:00:00,13.96,21.72,25.51,51.96,0.01,0.6427255985267035,20.203120000000006,0.00018882175226586103,17,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-17 11:00:00,15.62,23.86,26.54,42.41,1.96,0.6546521374685667,20.887269999999994,0.045150886892421103,17,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-17 12:00:00,15.69,23.94,27.01,39.27,2.16,0.6553884711779449,21.256690000000006,0.05363794387881798,17,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-17 13:00:00,17.63,26.44,27.51,37.63,2.16,0.6667927382753404,21.729610000000005,0.055915091897489,17,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-17 14:00:00,20.12,29.64,27.9,37.54,2.16,0.6788124156545209,22.154380000000003,0.056045666839647124,17,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-18 10:00:00,21.48,31.39,25.22,61.14,0.62,0.6842943612615483,20.31558,0.009977470228516253,18,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-18 11:00:00,18.6,27.69,26.17,54.04,0.61,0.6717226435536295,21.026880000000002,0.011082848837209303,18,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-18 12:00:00,16.48,24.96,27.04,47.68,0.61,0.6602564102564102,21.684959999999997,0.012530813475760065,18,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-18 13:00:00,14.76,22.76,27.7,43.14,2.736112852664577,0.648506151142355,22.197580000000006,0.061987151170470704,18,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-18 14:00:00,17.72,26.55,27.97,42.24,4.57,0.6674199623352165,22.45228,0.10568917668825162,18,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-19 10:00:00,17.36,26.09,25.48,61.58,26.6,0.665389037945573,20.622260000000004,0.42505592841163314,19,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-19 11:00:00,15.86,24.17,26.35,53.96,26.56,0.6561853537443111,21.22112,0.48326055312954874,19,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-19 12:00:00,14.74,22.73,27.12,49.7,27.78,0.6484821821381435,21.867900000000006,0.5479289940828402,19,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-19 13:00:00,16.11,24.48,27.84,44.18,29.78,0.6580882352941176,22.400460000000006,0.6591412129260735,19,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-19 14:00:00,18.08,27.01,28.17,44.24,29.76,0.6693817104776008,22.766280000000002,0.6578249336870027,19,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-20 10:00:00,14.78,22.78,25.89,59.62,16.11,0.6488147497805091,20.981140000000003,0.26575387660838007,20,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-20 11:00:00,11.67,18.78,26.78,50.74,20.84,0.621405750798722,21.54278,0.40278314650173946,20,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-20 12:00:00,10.74,17.58,27.62,46.78,23.87,0.6109215017064847,22.280660000000005,0.49958141481791546,20,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-20 13:00:00,15.14,23.24,28.14,45.14,24.24,0.6514629948364888,22.77558,0.5253576072821846,20,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-20 14:00:00,18.1,27.04,28.44,43.64,30.9,0.6693786982248522,23.035079999999997,0.6922043010752688,20,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-21 10:00:00,16.36,24.8,25.28,58.59,42.3,0.6596774193548387,20.261730000000004,0.7098506460815572,21,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-21 11:00:00,16.28,24.7,26.11,55.7,42.29,0.6591093117408907,21.038899999999998,0.7458553791887125,21,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-21 12:00:00,19.1,28.32,27.47,45.22,42.08,0.6744350282485876,22.04234,0.9104283859800952,21,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-21 13:00:00,17.02,25.64,28.15,42.5,42.11,0.6638065522620904,22.6625,0.9680459770114942,21,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-21 14:00:00,18.21,27.19,28.43,43.13,42.99,0.6697315189407871,23.000110000000003,0.9741672331747111,21,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-22 10:00:00,19.49,28.84,25.8,53.41,9.11,0.6757975034674063,20.590269999999997,0.1674324572688844,22,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-22 11:00:00,19.13,28.36,27.6,43.0,9.62,0.6745416078984485,22.081,0.21863636363636363,22,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-23 10:00:00,20.15,29.69,32.6187106918239,54.47272727272727,2.4809748427672957,0.6786796901313573,28.140799942824476,0.04472422692631966,23,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-23 11:00:00,20.4,30.0,33.276635514018686,50.608535825545175,2.6028124999999998,0.6799999999999999,28.68290024922118,0.05043375981055561,23,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-23 12:00:00,20.02,29.51,33.84700934579439,47.519719626168225,2.7009657320872273,0.6784140969162995,29.165137102803737,0.055667381281208204,23,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-23 13:00:00,21.74,31.73,25.57,39.91,4.49,0.6851560037819098,19.702769999999997,0.10975311659740897,23,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-23 14:00:00,24.59,35.38,28.74,41.2,12.89,0.6950254381006218,23.250399999999996,0.30545023696682466,23,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-24 10:00:00,21.3,31.15,26.31,52.14,0.15,0.6837881219903692,21.09158,0.002822732404968009,24,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-24 11:00:00,23.47,33.95,27.13,45.43,4.2,0.6913107511045654,21.678209999999996,0.09045875511522723,24,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-24 12:00:00,20.97,30.72,28.38,37.81,3.7,0.6826171875,22.695069999999994,0.09533625354290132,24,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-24 13:00:00,24.75,35.6,29.19,33.96,10.46,0.6952247191011236,23.405119999999997,0.29919908466819223,24,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-24 14:00:00,25.77,36.9,29.77,30.74,16.33,0.6983739837398374,23.891779999999997,0.5144927536231884,24,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-25 10:00:00,26.06,37.28,32.6187106918239,54.47272727272727,2.4809748427672957,0.6990343347639485,28.140799942824476,0.04472422692631966,25,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-25 11:00:00,23.59,34.1,33.276635514018686,50.608535825545175,2.6028124999999998,0.6917888563049853,28.68290024922118,0.05043375981055561,25,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-25 12:00:00,24.32,35.04,33.84700934579439,47.519719626168225,2.7009657320872273,0.6940639269406393,29.165137102803737,0.055667381281208204,25,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-25 13:00:00,24.91,35.8,26.38,29.17,14.43,0.6958100558659218,20.088989999999995,0.4782896917467683,25,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-25 14:00:00,23.86,34.44,29.09,29.96,15.98,0.6927990708478514,23.107120000000005,0.5161498708010336,25,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-26 10:00:00,15.12,23.21,26.4,54.39,17.65,0.6514433433864713,21.29633,0.31864957573569236,26,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-26 11:00:00,14.43,22.32,27.03,49.2,28.04,0.646505376344086,21.745400000000004,0.5585657370517928,26,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-26 12:00:00,15.9,24.22,27.71,46.02,28.62,0.6564822460776218,22.343940000000003,0.6086771586558911,26,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-26 13:00:00,16.54,25.04,27.98,41.74,10.48,0.6605431309904153,22.439780000000006,0.24520355638745905,26,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-26 14:00:00,18.38,27.39,28.52,38.31,4.08,0.6710478276743337,22.872569999999996,0.10379038412617654,26,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-27 10:00:00,25.45,36.49,24.45,57.25,2.1,0.6974513565360372,19.285750000000004,0.036051502145922745,27,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-27 11:00:00,22.82,33.1,26.6,53.55,0.64,0.6894259818731118,21.47685,0.011732355637030248,27,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-27 12:00:00,23.41,33.87,27.5,47.18,1.26,0.6911721287274875,22.16746,0.026151930261519303,27,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-27 13:00:00,22.41,32.58,27.91,43.15,1.26,0.6878453038674034,22.429049999999997,0.02853907134767837,27,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-27 14:00:00,22.6,32.82,28.11,41.12,2.1,0.6886045094454601,22.553639999999998,0.049857549857549865,27,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-28 10:00:00,18.65,27.75,25.24,35.6,4.36,0.672072072072072,19.137199999999996,0.11912568306010929,28,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-28 11:00:00,19.27,28.55,33.276635514018686,50.608535825545175,2.6028124999999998,0.6749562171628721,28.68290024922118,0.05043375981055561,28,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-28 12:00:00,20.21,29.76,33.84700934579439,47.519719626168225,2.7009657320872273,0.6790994623655914,29.165137102803737,0.055667381281208204,28,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-28 13:00:00,20.07,29.58,34.14684375,45.485718750000004,2.736112852664577,0.678498985801217,29.399356906250002,0.05885921367333009,28,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-28 14:00:00,19.86,29.31,34.37776025236593,44.741135646687695,2.8769400630914825,0.6775844421699079,29.618369652996847,0.06289612232878206,28,True
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-29 10:00:00,28.25,40.09,32.6187106918239,54.47272727272727,2.4809748427672957,0.7046645048640559,28.140799942824476,0.04472422692631966,29,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-29 11:00:00,26.18,37.44,33.276635514018686,50.608535825545175,2.6028124999999998,0.6992521367521368,28.68290024922118,0.05043375981055561,29,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-29 12:00:00,26.6,37.98,25.12,42.7,4.16,0.7003686150605583,19.338900000000006,0.09519450800915331,29,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-29 13:00:00,26.0,37.2,27.42,38.88,18.57,0.6989247311827956,21.68936,0.4656469408224674,29,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-29 14:00:00,25.34,36.36,27.76,34.43,21.89,0.6969196919691969,21.85421000000001,0.6178379904036128,29,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-30 10:00:00,15.88,24.18,24.98,49.44,16.16,0.6567411083540117,19.501680000000004,0.3203806502775575,30,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-30 11:00:00,18.29,27.29,26.27,36.18,18.56,0.6702088677171125,20.297459999999997,0.4991931145777299,30,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-30 12:00:00,18.58,27.66,26.89,30.3,20.48,0.6717281272595805,20.7031,0.6543130990415336,30,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-30 13:00:00,18.31,27.31,26.94,27.7,2.66,0.6704503844745514,20.6359,0.0926829268292683,30,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-30 14:00:00,17.84,26.7,27.97,29.08,10.59,0.6681647940074906,21.833759999999998,0.35206117021276595,30,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-31 10:00:00,20.08,29.59,32.6187106918239,54.47272727272727,2.4809748427672957,0.6786076377154443,28.140799942824476,0.04472422692631966,31,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-31 11:00:00,17.2,25.89,22.4,46.28,8.68,0.664349169563538,16.51516,0.1835871404399323,31,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-31 12:00:00,19.4,28.71,27.56,47.12,20.21,0.6757227446882619,22.23064,0.4199916874480466,31,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-31 13:00:00,18.68,27.78,28.6,37.94,23.27,0.6724262059035276,22.94318,0.5975860297894197,31,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-01-31 14:00:00,17.78,26.63,29.08,31.28,24.51,0.667668043559895,23.15816,0.7592936802973977,31,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-02-01 10:00:00,16.31,24.75,32.6187106918239,54.47272727272727,2.4809748427672957,0.6589898989898989,28.140799942824476,0.04472422692631966,32,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-02-01 11:00:00,21.49,31.4,33.276635514018686,50.608535825545175,2.6028124999999998,0.6843949044585987,28.68290024922118,0.05043375981055561,32,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-02-01 12:00:00,20.44,30.06,33.84700934579439,47.519719626168225,2.7009657320872273,0.679973386560213,29.165137102803737,0.055667381281208204,32,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-02-01 13:00:00,19.47,28.8,34.14684375,45.485718750000004,2.736112852664577,0.6760416666666667,29.399356906250002,0.05885921367333009,32,False
DL001,Delhi_Anand_Vihar,28.6139,77.209,2024-02-01 14:00:00,23.29,33.72,34.37776025236593,44.741135646687695,2.8769400630914825,0.6906880189798339,29.618369652996847,0.06289612232878206,32,False
